Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable
F00703,Tomato,Fresh Produce,98.93,0.26,0.92,4.36,High,13,5.8,95,Chilled,Long_Distance,Micro_Perforated_PE,42,High,High,Yes
F00704,Apple,Fresh Produce,86.84,0.32,0.37,3.49,High,59,5.6,91,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes
F00705,Biscuits,Bakery,3.7,18.28,7.18,7.02,Very_Low,190,24.4,63,Ambient,Long_Distance,BOPP_PE,54,Low,Low,No
F00706,Fresh Chicken,Meat,72.76,8.3,23.44,5.76,Very_Low,5,4.6,85,Chilled,Normal,PA_PE_Vacuum,88,Low,Very_Low,Yes
F00707,Frozen Peas,Frozen Vegetable,80.13,0.3,5.44,6.15,Low,389,-19.1,76,Frozen,Long_Distance,PE_Film,68,Medium,Low,Yes
F00708,Coffee Powder,Beverage,3.07,15.18,15.05,4.97,Very_Low,359,25.1,68,Ambient,Normal,Metallized_PET_PE,72,Very_Low,Very_Low,No
F00709,Peanuts,Nuts,6.28,49.2,24.11,6.43,Very_Low,186,25.6,59,Ambient,Long_Distance,Metallized_PET_PE,75,Very_Low,Very_Low,No
F00710,Cheese,Dairy,36.34,33.15,25.44,5.29,Very_Low,62,4.5,82,Chilled,Refrigerated,PA_PE_Vacuum,100,Low,Very_Low,Yes
F00711,Bread,Bakery,38.44,4.09,8.87,5.6,Very_Low,8,24.4,57,Ambient,Normal,LDPE_Bag,56,Medium,Medium,No
F00712,Mango,Fresh Produce,84.72,0.55,0.81,4.12,High,24,10.3,85,Chilled,Refrigerated,Breathable_PE,44,High,High,Yes
F00713,Carrot,Fresh Produce,91.61,0.24,0.72,6.0,High,31,4.4,89,Chilled,Normal,Micro_Perforated_PE,48,High,High,Yes
F00714,Onion,Vegetable,86.75,0.12,1.22,5.48,Low,118,20.2,55,Ambient,Long_Distance,Breathable_PP,51,High,Medium,Yes
F00715,Rice,Grain,11.6,0.83,7.33,6.54,Very_Low,387,25.1,59,Ambient,Long_Distance,HDPE,78,Low,Low,No
F00716,Wheat Flour,Grain,12.18,1.34,12.69,6.15,Very_Low,175,25.1,50,Ambient,Long_Distance,HDPE,78,Low,Low,No
F00717,Ground Coffee,Beverage,3.12,15.11,14.3,4.99,Very_Low,395,26.3,65,Ambient,Normal,High_Barrier_Laminate,91,Very_Low,Very_Low,No
F00718,Butter,Dairy,16.23,84.92,1.05,6.09,Very_Low,122,3.8,80,Chilled,Normal,Aluminum_Foil_Laminate,90,Very_Low,Very_Low,No
F00719,Yogurt,Dairy,89.26,2.87,4.06,4.3,Very_Low,30,3.5,91,Chilled,Long_Distance,PP_Cup_Foil_Lid,46,Medium,Low,Yes
F00720,Fish,Seafood,75.19,5.07,19.82,6.2,Very_Low,5,1.6,85,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes
F00721,Potato Chips,Snacks,1.75,29.77,6.01,6.42,Very_Low,171,25.4,50,Ambient,Normal,Metallized_PET_PE,74,Low,Very_Low,Yes
F00722,Milk Powder,Dairy,4.21,27.05,25.69,6.79,Very_Low,368,25.3,67,Ambient,Normal,Aluminum_Laminate,93,Very_Low,Very_Low,No
F00723,Tomato,Fresh Produce,94.96,0.27,0.96,4.27,High,14,4.8,73,Chilled,Long_Distance,Micro_Perforated_PE,41,High,High,Yes
F00724,Apple,Fresh Produce,88.77,0.29,0.25,3.43,High,58,4.8,87,Chilled,Long_Distance,Micro_Perforated_PE,37,High,High,Yes
F00725,Biscuits,Bakery,4.37,18.01,6.9,6.82,Very_Low,176,26.2,42,Ambient,Normal,BOPP_PE,57,Low,Low,No
F00726,Fresh Chicken,Meat,72.26,8.21,22.14,5.62,Very_Low,7,3.7,94,Chilled,Refrigerated,PA_PE_Vacuum,89,Low,Very_Low,Yes
F00727,Frozen Peas,Frozen Vegetable,78.49,0.27,5.16,6.0,Low,369,-18.2,85,Frozen,Normal,PE_Film,67,Medium,Low,Yes
F00728,Coffee Powder,Beverage,3.67,14.58,13.61,5.18,Very_Low,369,25.5,54,Ambient,Long_Distance,Metallized_PET_PE,79,Very_Low,Very_Low,No
F00729,Peanuts,Nuts,6.27,49.69,25.37,6.46,Very_Low,183,24.6,65,Ambient,Normal,Metallized_PET_PE,77,Very_Low,Very_Low,No
F00730,Cheese,Dairy,34.49,32.85,23.93,5.14,Very_Low,59,3.8,80,Chilled,Refrigerated,PA_PE_Vacuum,85,Low,Very_Low,Yes
F00731,Bread,Bakery,38.75,3.81,9.2,5.6,Very_Low,8,24.2,48,Ambient,Normal,LDPE_Bag,48,Medium,Medium,No
F00732,Mango,Fresh Produce,88.54,0.21,0.75,4.07,High,19,9.5,76,Chilled,Normal,Breathable_PE,38,High,High,Yes
F00733,Carrot,Fresh Produce,87.23,0.18,0.88,6.22,High,28,4.1,71,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes
F00734,Onion,Vegetable,90.85,0.04,1.13,5.46,Low,119,18.8,58,Ambient,Normal,Breathable_PP,55,High,Medium,Yes
F00735,Rice,Grain,12.55,0.63,7.29,6.57,Very_Low,341,23.7,53,Ambient,Normal,HDPE,81,Low,Low,No
F00736,Wheat Flour,Grain,11.74,1.56,13.26,6.05,Very_Low,183,25.2,63,Ambient,Normal,HDPE,78,Low,Low,No
F00737,Ground Coffee,Beverage,2.98,14.76,13.87,4.9,Very_Low,367,24.7,50,Ambient,Normal,High_Barrier_Laminate,93,Very_Low,Very_Low,No
F00738,Butter,Dairy,15.6,80.19,1.14,6.29,Very_Low,119,4.2,80,Chilled,Refrigerated,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F00739,Yogurt,Dairy,88.73,2.92,3.81,4.47,Very_Low,31,4.8,83,Chilled,Refrigerated,PP_Cup_Foil_Lid,48,Medium,Low,Yes
F00740,Fish,Seafood,75.07,5.14,20.49,6.31,Very_Low,4,2.3,90,Chilled,Long_Distance,PA_PE_Vacuum,85,Low,Very_Low,Yes
F00741,Potato Chips,Snacks,2.28,29.57,6.18,6.05,Very_Low,184,24.6,61,Ambient,Long_Distance,Metallized_PET_PE,84,Low,Very_Low,Yes
F00742,Milk Powder,Dairy,3.9,25.54,25.83,6.43,Very_Low,382,25.6,44,Ambient,Long_Distance,Aluminum_Laminate,105,Very_Low,Very_Low,No
F00743,Tomato,Fresh Produce,94.03,0.22,0.99,4.36,High,15,3.8,72,Chilled,Long_Distance,Micro_Perforated_PE,36,High,High,Yes
F00744,Apple,Fresh Produce,84.24,0.42,0.3,3.62,High,61,5.2,73,Chilled,Long_Distance,Micro_Perforated_PE,38,High,High,Yes
F00745,Biscuits,Bakery,4.18,18.29,7.03,6.93,Very_Low,191,24.7,54,Ambient,Long_Distance,BOPP_PE,64,Low,Low,No
F00746,Fresh Chicken,Meat,72.25,7.99,22.36,5.79,Very_Low,5,3.9,85,Chilled,Normal,PA_PE_Vacuum,90,Low,Very_Low,Yes
F00747,Frozen Peas,Frozen Vegetable,77.74,0.52,5.48,6.07,Low,381,-18.4,83,Frozen,Normal,PE_Film,65,Medium,Low,Yes
F00748,Coffee Powder,Beverage,3.0,14.85,13.75,4.76,Very_Low,333,26.0,72,Ambient,Normal,Metallized_PET_PE,77,Very_Low,Very_Low,No
F00749,Peanuts,Nuts,5.63,47.61,26.26,6.55,Very_Low,187,25.0,58,Ambient,Long_Distance,Metallized_PET_PE,82,Very_Low,Very_Low,No
F00750,Cheese,Dairy,36.76,32.81,25.84,5.35,Very_Low,59,4.5,87,Chilled,Refrigerated,PA_PE_Vacuum,90,Low,Very_Low,Yes
F00751,Bread,Bakery,38.56,3.97,9.4,5.43,Very_Low,7,24.8,64,Ambient,Normal,LDPE_Bag,53,Medium,Medium,No
F00752,Mango,Fresh Produce,81.34,0.44,0.97,4.0,High,21,10.8,77,Chilled,Refrigerated,Breathable_PE,49,High,High,Yes
F00753,Carrot,Fresh Produce,86.1,0.31,0.93,6.14,High,30,4.9,82,Chilled,Normal,Micro_Perforated_PE,37,High,High,Yes
F00754,Onion,Vegetable,88.19,0.15,1.15,5.66,Low,120,20.2,56,Ambient,Long_Distance,Breathable_PP,51,High,Medium,Yes
F00755,Rice,Grain,12.46,0.79,7.21,6.47,Very_Low,333,24.2,60,Ambient,Normal,HDPE,77,Low,Low,No
F00756,Wheat Flour,Grain,11.93,1.55,13.09,5.9,Very_Low,185,24.6,48,Ambient,Long_Distance,HDPE,72,Low,Low,No
F00757,Ground Coffee,Beverage,2.78,16.2,14.76,4.99,Very_Low,393,25.6,54,Ambient,Normal,High_Barrier_Laminate,86,Very_Low,Very_Low,No
F00758,Butter,Dairy,15.45,83.19,1.08,6.09,Very_Low,115,3.8,66,Chilled,Long_Distance,Aluminum_Foil_Laminate,92,Very_Low,Very_Low,No
F00759,Yogurt,Dairy,83.44,2.9,3.94,4.25,Very_Low,32,3.4,89,Chilled,Refrigerated,PP_Cup_Foil_Lid,42,Medium,Low,Yes
F00760,Fish,Seafood,77.64,4.93,20.38,6.19,Very_Low,6,2.0,78,Chilled,Long_Distance,PA_PE_Vacuum,97,Low,Very_Low,Yes
F00761,Potato Chips,Snacks,1.45,30.55,6.19,6.09,Very_Low,178,25.1,65,Ambient,Long_Distance,Metallized_PET_PE,70,Low,Very_Low,Yes
F00762,Milk Powder,Dairy,4.08,24.48,25.43,6.56,Very_Low,336,24.8,69,Ambient,Long_Distance,Aluminum_Laminate,94,Very_Low,Very_Low,No
F00763,Tomato,Fresh Produce,90.86,0.11,0.79,4.38,High,15,5.1,74,Chilled,Long_Distance,Micro_Perforated_PE,49,High,High,Yes
F00764,Apple,Fresh Produce,85.18,0.12,0.3,3.32,High,63,5.0,84,Chilled,Long_Distance,Micro_Perforated_PE,40,High,High,Yes
F00765,Biscuits,Bakery,3.63,18.77,7.33,7.11,Very_Low,173,24.8,61,Ambient,Normal,BOPP_PE,56,Low,Low,No
F00766,Fresh Chicken,Meat,70.18,8.11,22.18,5.85,Very_Low,6,4.3,82,Chilled,Normal,PA_PE_Vacuum,91,Low,Very_Low,Yes
F00767,Frozen Peas,Frozen Vegetable,79.99,0.4,5.33,6.22,Low,376,-18.7,87,Frozen,Long_Distance,PE_Film,75,Medium,Low,Yes
F00768,Coffee Powder,Beverage,2.71,15.3,13.99,4.95,Very_Low,336,25.0,61,Ambient,Long_Distance,Metallized_PET_PE,75,Very_Low,Very_Low,No
F00769,Peanuts,Nuts,5.85,47.5,25.21,6.18,Very_Low,164,24.9,60,Ambient,Long_Distance,Metallized_PET_PE,78,Very_Low,Very_Low,No
F00770,Cheese,Dairy,36.83,33.65,24.6,5.07,Very_Low,65,4.2,90,Chilled,Normal,PA_PE_Vacuum,85,Low,Very_Low,Yes
F00771,Bread,Bakery,37.9,4.13,9.19,5.67,Very_Low,7,25.7,58,Ambient,Long_Distance,LDPE_Bag,57,Medium,Medium,No
F00772,Mango,Fresh Produce,82.97,0.3,0.93,4.23,High,22,10.2,83,Chilled,Refrigerated,Breathable_PE,36,High,High,Yes
F00773,Carrot,Fresh Produce,87.91,0.33,0.96,6.06,High,31,4.8,95,Chilled,Normal,Micro_Perforated_PE,28,High,High,Yes
F00774,Onion,Vegetable,88.36,0.12,1.07,5.31,Low,130,20.1,71,Ambient,Long_Distance,Breathable_PP,49,High,Medium,Yes
F00775,Rice,Grain,11.79,0.69,7.41,6.47,Very_Low,380,26.1,45,Ambient,Normal,HDPE,79,Low,Low,No
F00776,Wheat Flour,Grain,12.12,1.35,13.2,5.78,Very_Low,184,24.5,56,Ambient,Long_Distance,HDPE,83,Low,Low,No
F00777,Ground Coffee,Beverage,3.37,15.46,13.89,4.78,Very_Low,331,25.5,66,Ambient,Normal,High_Barrier_Laminate,87,Very_Low,Very_Low,No
F00778,Butter,Dairy,16.31,81.0,1.11,6.48,Very_Low,111,3.9,65,Chilled,Normal,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No
F00779,Yogurt,Dairy,88.6,3.08,3.89,4.34,Very_Low,29,4.7,95,Chilled,Long_Distance,PP_Cup_Foil_Lid,48,Medium,Low,Yes
F00780,Fish,Seafood,73.68,4.95,19.83,6.16,Very_Low,4,2.1,82,Chilled,Refrigerated,PA_PE_Vacuum,82,Low,Very_Low,Yes
F00781,Potato Chips,Snacks,1.67,31.62,5.85,6.12,Very_Low,171,25.9,64,Ambient,Long_Distance,Metallized_PET_PE,75,Low,Very_Low,Yes
F00782,Milk Powder,Dairy,3.76,25.27,26.21,6.7,Very_Low,372,25.1,61,Ambient,Long_Distance,Aluminum_Laminate,102,Very_Low,Very_Low,No
F00783,Tomato,Fresh Produce,96.11,0.19,0.92,4.29,High,14,5.2,81,Chilled,Refrigerated,Micro_Perforated_PE,32,High,High,Yes
F00784,Apple,Fresh Produce,86.9,0.21,0.33,3.56,High,61,6.0,80,Chilled,Normal,Micro_Perforated_PE,42,High,High,Yes
F00785,Biscuits,Bakery,4.28,18.42,7.01,6.89,Very_Low,174,24.7,57,Ambient,Long_Distance,BOPP_PE,61,Low,Low,No
F00786,Fresh Chicken,Meat,70.26,7.7,22.25,5.77,Very_Low,7,4.5,86,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes
F00787,Frozen Peas,Frozen Vegetable,80.53,0.42,5.26,6.13,Low,389,-17.1,76,Frozen,Long_Distance,PE_Film,76,Medium,Low,Yes
F00788,Coffee Powder,Beverage,2.85,13.83,13.66,4.84,Very_Low,364,24.4,64,Ambient,Normal,Metallized_PET_PE,86,Very_Low,Very_Low,No
F00789,Peanuts,Nuts,5.88,49.05,26.1,6.47,Very_Low,190,25.7,71,Ambient,Normal,Metallized_PET_PE,81,Very_Low,Very_Low,No
F00790,Cheese,Dairy,36.71,32.67,25.64,5.35,Very_Low,59,4.1,87,Chilled,Long_Distance,PA_PE_Vacuum,95,Low,Very_Low,Yes
F00791,Bread,Bakery,38.48,4.06,8.85,5.48,Very_Low,5,25.4,52,Ambient,Normal,LDPE_Bag,46,Medium,Medium,No
F00792,Mango,Fresh Produce,85.7,0.43,1.09,3.88,High,19,9.8,72,Chilled,Refrigerated,Breathable_PE,33,High,High,Yes
F00793,Carrot,Fresh Produce,89.45,0.16,0.92,5.94,High,29,4.5,84,Chilled,Refrigerated,Micro_Perforated_PE,39,High,High,Yes
F00794,Onion,Vegetable,87.52,0.07,1.14,5.44,Low,121,20.7,53,Ambient,Long_Distance,Breathable_PP,48,High,Medium,Yes
F00795,Rice,Grain,12.25,0.68,7.06,6.7,Very_Low,326,25.2,77,Ambient,Long_Distance,HDPE,81,Low,Low,No
F00796,Wheat Flour,Grain,12.5,1.5,13.03,6.11,Very_Low,201,24.9,59,Ambient,Long_Distance,HDPE,76,Low,Low,No
F00797,Ground Coffee,Beverage,2.94,15.45,13.9,4.96,Very_Low,365,24.3,47,Ambient,Long_Distance,High_Barrier_Laminate,94,Very_Low,Very_Low,No
F00798,Butter,Dairy,15.82,77.12,0.84,6.18,Very_Low,121,4.5,90,Chilled,Refrigerated,Aluminum_Foil_Laminate,90,Very_Low,Very_Low,No
F00799,Yogurt,Dairy,90.35,3.16,3.97,4.55,Very_Low,29,3.5,66,Chilled,Normal,PP_Cup_Foil_Lid,58,Medium,Low,Yes
F00800,Fish,Seafood,75.28,5.11,21.04,6.07,Very_Low,4,2.0,77,Chilled,Refrigerated,PA_PE_Vacuum,76,Low,Very_Low,Yes
F00801,Potato Chips,Snacks,2.16,29.89,6.08,6.2,Very_Low,179,25.0,83,Ambient,Normal,Metallized_PET_PE,84,Low,Very_Low,Yes
F00802,Milk Powder,Dairy,3.95,25.66,26.35,6.51,Very_Low,344,25.1,63,Ambient,Long_Distance,Aluminum_Laminate,94,Very_Low,Very_Low,No
F00803,Tomato,Fresh Produce,93.17,0.37,0.77,4.43,High,15,6.2,76,Chilled,Normal,Micro_Perforated_PE,28,High,High,Yes
F00804,Apple,Fresh Produce,84.9,0.3,0.22,3.4,High,65,5.0,78,Chilled,Normal,Micro_Perforated_PE,40,High,High,Yes
F00805,Biscuits,Bakery,3.81,18.49,6.83,7.22,Very_Low,197,25.1,59,Ambient,Normal,BOPP_PE,65,Low,Low,No
F00806,Fresh Chicken,Meat,74.08,8.25,23.09,5.81,Very_Low,5,4.6,76,Chilled,Long_Distance,PA_PE_Vacuum,93,Low,Very_Low,Yes
F00807,Frozen Peas,Frozen Vegetable,77.36,0.34,5.26,6.3,Low,325,-18.9,84,Frozen,Normal,PE_Film,71,Medium,Low,Yes
F00808,Coffee Powder,Beverage,2.94,14.55,13.66,4.94,Very_Low,348,24.6,70,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No
F00809,Peanuts,Nuts,5.63,49.66,24.47,6.44,Very_Low,174,24.4,59,Ambient,Normal,Metallized_PET_PE,73,Very_Low,Very_Low,No
F00810,Cheese,Dairy,37.14,32.81,24.37,5.1,Very_Low,58,4.1,92,Chilled,Refrigerated,PA_PE_Vacuum,90,Low,Very_Low,Yes
F00811,Bread,Bakery,38.37,3.8,9.16,5.49,Very_Low,8,24.6,52,Ambient,Long_Distance,LDPE_Bag,48,Medium,Medium,No
F00812,Mango,Fresh Produce,82.08,0.35,0.64,3.74,High,21,10.0,87,Chilled,Long_Distance,Breathable_PE,40,High,High,Yes
F00813,Carrot,Fresh Produce,84.78,0.33,0.53,6.01,High,31,4.7,67,Chilled,Refrigerated,Micro_Perforated_PE,40,High,High,Yes
F00814,Onion,Vegetable,88.36,0.22,1.07,5.46,Low,127,19.8,70,Ambient,Long_Distance,Breathable_PP,44,High,Medium,Yes
F00815,Rice,Grain,12.05,0.67,6.91,6.27,Very_Low,377,24.3,54,Ambient,Long_Distance,HDPE,82,Low,Low,No
F00816,Wheat Flour,Grain,11.6,1.62,12.43,6.02,Very_Low,171,24.1,60,Ambient,Normal,HDPE,89,Low,Low,No
F00817,Ground Coffee,Beverage,2.63,15.49,14.39,4.92,Very_Low,354,25.6,64,Ambient,Normal,High_Barrier_Laminate,81,Very_Low,Very_Low,No
F00818,Butter,Dairy,16.09,81.3,0.92,6.43,Very_Low,117,4.0,83,Chilled,Long_Distance,Aluminum_Foil_Laminate,100,Very_Low,Very_Low,No
F00819,Yogurt,Dairy,85.13,3.02,3.81,4.37,Very_Low,31,4.3,89,Chilled,Normal,PP_Cup_Foil_Lid,54,Medium,Low,Yes
F00820,Fish,Seafood,77.93,4.71,19.21,6.36,Very_Low,5,1.7,74,Chilled,Normal,PA_PE_Vacuum,87,Low,Very_Low,Yes
F00821,Potato Chips,Snacks,2.03,30.76,5.98,6.12,Very_Low,169,24.8,50,Ambient,Long_Distance,Metallized_PET_PE,78,Low,Very_Low,Yes
F00822,Milk Powder,Dairy,3.92,26.0,25.68,6.5,Very_Low,351,25.1,58,Ambient,Normal,Aluminum_Laminate,103,Very_Low,Very_Low,No
F00823,Tomato,Fresh Produce,96.2,0.0,0.94,4.39,High,13,4.8,95,Chilled,Normal,Micro_Perforated_PE,43,High,High,Yes
F00824,Apple,Fresh Produce,86.23,0.16,0.27,3.54,High,65,5.8,84,Chilled,Refrigerated,Micro_Perforated_PE,41,High,High,Yes
F00825,Biscuits,Bakery,4.15,17.47,7.34,7.15,Very_Low,166,24.5,41,Ambient,Normal,BOPP_PE,56,Low,Low,No
F00826,Fresh Chicken,Meat,73.76,7.86,22.41,5.72,Very_Low,3,4.2,75,Chilled,Long_Distance,PA_PE_Vacuum,88,Low,Very_Low,Yes
F00827,Frozen Peas,Frozen Vegetable,75.23,0.48,5.58,6.04,Low,371,-16.9,81,Frozen,Normal,PE_Film,73,Medium,Low,Yes
F00828,Coffee Powder,Beverage,3.42,15.56,14.06,5.17,Very_Low,359,24.4,75,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No
F00829,Peanuts,Nuts,5.88,48.7,26.2,6.25,Very_Low,191,24.5,49,Ambient,Normal,Metallized_PET_PE,86,Very_Low,Very_Low,No
F00830,Cheese,Dairy,37.71,33.72,26.66,5.09,Very_Low,64,3.5,89,Chilled,Normal,PA_PE_Vacuum,94,Low,Very_Low,Yes
F00831,Bread,Bakery,36.56,4.06,8.84,5.37,Very_Low,5,24.9,49,Ambient,Normal,LDPE_Bag,50,Medium,Medium,No
F00832,Mango,Fresh Produce,86.11,0.2,0.88,3.87,High,21,10.6,65,Chilled,Normal,Breathable_PE,44,High,High,Yes
F00833,Carrot,Fresh Produce,93.96,0.19,0.81,5.83,High,30,4.9,85,Chilled,Refrigerated,Micro_Perforated_PE,39,High,High,Yes
F00834,Onion,Vegetable,88.42,0.12,1.01,5.51,Low,120,20.5,56,Ambient,Long_Distance,Breathable_PP,56,High,Medium,Yes
F00835,Rice,Grain,11.44,0.61,6.81,6.67,Very_Low,362,25.6,55,Ambient,Normal,HDPE,82,Low,Low,No
F00836,Wheat Flour,Grain,12.28,1.64,12.28,5.89,Very_Low,196,24.5,84,Ambient,Long_Distance,HDPE,71,Low,Low,No
F00837,Ground Coffee,Beverage,3.01,15.28,14.08,5.16,Very_Low,364,24.9,64,Ambient,Long_Distance,High_Barrier_Laminate,90,Very_Low,Very_Low,No
F00838,Butter,Dairy,16.05,81.64,1.07,6.0,Very_Low,125,4.4,88,Chilled,Long_Distance,Aluminum_Foil_Laminate,88,Very_Low,Very_Low,No
F00839,Yogurt,Dairy,85.91,3.0,3.94,4.58,Very_Low,27,4.2,91,Chilled,Refrigerated,PP_Cup_Foil_Lid,54,Medium,Low,Yes
F00840,Fish,Seafood,76.92,5.13,20.39,6.29,Very_Low,7,1.8,93,Chilled,Refrigerated,PA_PE_Vacuum,92,Low,Very_Low,Yes
F00841,Potato Chips,Snacks,1.64,31.79,6.0,6.11,Very_Low,181,25.9,56,Ambient,Normal,Metallized_PET_PE,83,Low,Very_Low,Yes
F00842,Milk Powder,Dairy,4.03,27.06,26.1,6.79,Very_Low,355,24.5,57,Ambient,Long_Distance,Aluminum_Laminate,86,Very_Low,Very_Low,No
F00843,Tomato,Fresh Produce,95.1,0.27,0.69,4.55,High,14,4.0,86,Chilled,Refrigerated,Micro_Perforated_PE,40,High,High,Yes
F00844,Apple,Fresh Produce,90.49,0.16,0.28,3.6,High,60,5.2,95,Chilled,Normal,Micro_Perforated_PE,44,High,High,Yes
F00845,Biscuits,Bakery,4.24,17.54,6.63,7.02,Very_Low,183,25.7,49,Ambient,Normal,BOPP_PE,66,Low,Low,No
F00846,Fresh Chicken,Meat,72.98,7.96,24.64,5.9,Very_Low,4,4.9,79,Chilled,Long_Distance,PA_PE_Vacuum,90,Low,Very_Low,Yes
F00847,Frozen Peas,Frozen Vegetable,83.0,0.61,5.22,6.2,Low,342,-18.0,95,Frozen,Normal,PE_Film,75,Medium,Low,Yes
F00848,Coffee Powder,Beverage,2.71,15.06,13.92,5.06,Very_Low,365,24.2,62,Ambient,Long_Distance,Metallized_PET_PE,71,Very_Low,Very_Low,No
F00849,Peanuts,Nuts,5.72,47.53,25.52,6.45,Very_Low,172,24.7,65,Ambient,Long_Distance,Metallized_PET_PE,77,Very_Low,Very_Low,No
F00850,Cheese,Dairy,36.58,32.58,25.4,5.08,Very_Low,61,4.0,79,Chilled,Normal,PA_PE_Vacuum,85,Low,Very_Low,Yes
F00851,Bread,Bakery,38.41,4.05,9.07,5.45,Very_Low,7,25.1,65,Ambient,Normal,LDPE_Bag,51,Medium,Medium,No
F00852,Mango,Fresh Produce,78.65,0.43,0.85,3.9,High,21,10.3,87,Chilled,Normal,Breathable_PE,32,High,High,Yes
F00853,Carrot,Fresh Produce,87.68,0.13,0.99,6.01,High,30,4.6,71,Chilled,Long_Distance,Micro_Perforated_PE,41,High,High,Yes
F00854,Onion,Vegetable,89.2,0.0,0.83,5.63,Low,117,19.8,61,Ambient,Normal,Breathable_PP,48,High,Medium,Yes
F00855,Rice,Grain,12.51,0.67,6.98,6.5,Very_Low,365,24.5,51,Ambient,Normal,HDPE,86,Low,Low,No
F00856,Wheat Flour,Grain,12.01,1.62,12.85,6.03,Very_Low,168,24.9,62,Ambient,Normal,HDPE,71,Low,Low,No
F00857,Ground Coffee,Beverage,3.04,14.81,13.65,4.87,Very_Low,352,25.6,54,Ambient,Normal,High_Barrier_Laminate,87,Very_Low,Very_Low,No
F00858,Butter,Dairy,15.64,78.91,0.96,6.38,Very_Low,114,3.7,90,Chilled,Normal,Aluminum_Foil_Laminate,93,Very_Low,Very_Low,No
F00859,Yogurt,Dairy,86.8,3.02,4.08,4.27,Very_Low,29,4.4,85,Chilled,Normal,PP_Cup_Foil_Lid,51,Medium,Low,Yes
F00860,Fish,Seafood,76.19,4.98,19.73,6.23,Very_Low,5,2.4,94,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes
F00861,Potato Chips,Snacks,2.37,30.47,5.99,6.26,Very_Low,166,26.0,69,Ambient,Long_Distance,Metallized_PET_PE,87,Low,Very_Low,Yes
F00862,Milk Powder,Dairy,3.92,25.64,26.94,6.6,Very_Low,396,25.0,56,Ambient,Long_Distance,Aluminum_Laminate,97,Very_Low,Very_Low,No
F00863,Tomato,Fresh Produce,94.4,0.29,0.82,4.15,High,14,5.9,86,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes
F00864,Apple,Fresh Produce,84.92,0.32,0.43,3.6,High,61,4.9,75,Chilled,Refrigerated,Micro_Perforated_PE,50,High,High,Yes
F00865,Biscuits,Bakery,3.9,18.19,6.94,7.08,Very_Low,187,24.9,50,Ambient,Normal,BOPP_PE,60,Low,Low,No
F00866,Fresh Chicken,Meat,73.01,7.71,24.37,5.75,Very_Low,6,4.1,87,Chilled,Refrigerated,PA_PE_Vacuum,95,Low,Very_Low,Yes
F00867,Frozen Peas,Frozen Vegetable,78.38,0.32,5.36,6.24,Low,359,-17.7,88,Frozen,Normal,PE_Film,74,Medium,Low,Yes
F00868,Coffee Powder,Beverage,3.04,14.55,13.93,5.01,Very_Low,354,25.4,51,Ambient,Normal,Metallized_PET_PE,90,Very_Low,Very_Low,No
F00869,Peanuts,Nuts,6.24,47.44,25.74,6.47,Very_Low,186,24.1,65,Ambient,Long_Distance,Metallized_PET_PE,69,Very_Low,Very_Low,No
F00870,Cheese,Dairy,37.15,33.2,24.08,5.35,Very_Low,60,3.6,81,Chilled,Long_Distance,PA_PE_Vacuum,91,Low,Very_Low,Yes
F00871,Bread,Bakery,38.92,3.91,8.71,5.51,Very_Low,5,25.3,63,Ambient,Normal,LDPE_Bag,48,Medium,Medium,No
F00872,Mango,Fresh Produce,82.18,0.35,0.66,3.94,High,20,10.1,75,Chilled,Normal,Breathable_PE,40,High,High,Yes
F00873,Carrot,Fresh Produce,89.39,0.17,1.02,6.08,High,30,4.9,72,Chilled,Normal,Micro_Perforated_PE,47,High,High,Yes
F00874,Onion,Vegetable,90.73,0.05,1.22,5.47,Low,117,20.2,51,Ambient,Normal,Breathable_PP,55,High,Medium,Yes
F00875,Rice,Grain,12.15,0.54,6.82,6.56,Very_Low,362,24.4,72,Ambient,Long_Distance,HDPE,76,Low,Low,No
F00876,Wheat Flour,Grain,11.86,1.27,12.62,6.24,Very_Low,175,24.0,51,Ambient,Normal,HDPE,82,Low,Low,No
F00877,Ground Coffee,Beverage,2.82,14.91,14.41,5.06,Very_Low,369,24.7,44,Ambient,Long_Distance,High_Barrier_Laminate,80,Very_Low,Very_Low,No
F00878,Butter,Dairy,15.1,81.47,1.19,6.16,Very_Low,119,4.1,80,Chilled,Refrigerated,Aluminum_Foil_Laminate,88,Very_Low,Very_Low,No
