Food_ID,Commodity,Category,Moisture_pct,Fat_pct,Protein_pct,pH,Respiration_Rate,Shelf_Life_Days,Storage_Temperature_C,Relative_Humidity_pct,Storage_Type,Transportation,Recommended_Packaging,Film_Thickness_um,OTR_Class,WVTR_Class,MAP_Suitable,raw_moisture_pct,is_flagged,flag_reason
F00155,Rice,Grain,11.4,0.82,6.47,6.5,Very_Low,405,25.3,62.0,Ambient,Long_Distance,HDPE,90,Low,Low,No,11.4,False,
F00156,Wheat Flour,Grain,12.17,1.56,12.8,6.07,Very_Low,169,24.8,51.0,Ambient,Long_Distance,HDPE,87,Low,Low,No,12.17,False,
F00157,Ground Coffee,Beverage,3.21,15.05,13.7,5.32,Very_Low,382,24.2,55.0,Ambient,Normal,High_Barrier_Laminate,95,Very_Low,Very_Low,No,3.21,False,
F00158,Butter,Dairy,15.57,80.26,0.94,6.18,Very_Low,120,4.3,84.0,Chilled,Normal,Aluminum_Foil_Laminate,92,Very_Low,Very_Low,No,15.57,False,
F00159,Yogurt,Dairy,88.58,2.95,3.8,4.55,Very_Low,32,3.0,80.0,Chilled,Long_Distance,PP_Cup_Foil_Lid,47,Medium,Low,Yes,88.58,False,
F00160,Fish,Seafood,73.94,4.94,19.78,6.12,Very_Low,5,1.7,85.0,Chilled,Refrigerated,PA_PE_Vacuum,86,Low,Very_Low,Yes,73.94,False,
F00161,Potato Chips,Snacks,1.78,29.33,5.89,6.14,Very_Low,189,25.2,67.0,Ambient,Normal,Metallized_PET_PE,83,Low,Very_Low,Yes,1.78,False,
F00162,Milk Powder,Dairy,3.59,25.82,25.09,6.38,Very_Low,375,25.4,55.0,Ambient,Long_Distance,Aluminum_Laminate,87,Very_Low,Very_Low,No,3.59,False,
F00163,Tomato,Fresh Produce,95.92,0.34,0.8,4.37,High,12,5.5,88.0,Chilled,Normal,Micro_Perforated_PE,45,High,High,Yes,95.92,False,
F00164,Apple,Fresh Produce,83.86,0.2,0.1,3.75,High,56,5.0,94.0,Chilled,Refrigerated,Micro_Perforated_PE,36,High,High,Yes,83.86,False,
F00165,Biscuits,Bakery,3.59,17.13,7.31,6.97,Very_Low,174,25.5,55.0,Ambient,Normal,BOPP_PE,69,Low,Low,No,3.59,False,
F00166,Fresh Chicken,Meat,72.59,7.96,23.56,5.71,Very_Low,5,4.7,77.0,Chilled,Normal,PA_PE_Vacuum,79,Low,Very_Low,Yes,72.59,True,Proximate sum > 100%; 
F00167,Frozen Peas,Frozen Vegetable,77.74,0.42,5.21,6.21,Low,367,-16.3,83.0,Frozen,Normal,PE_Film,70,Medium,Low,Yes,77.74,False,
F00168,Coffee Powder,Beverage,3.24,15.55,13.95,5.01,Very_Low,365,24.7,53.0,Ambient,Long_Distance,Metallized_PET_PE,69,Very_Low,Very_Low,No,3.24,False,
F00169,Peanuts,Nuts,6.36,48.03,24.21,6.56,Very_Low,191,25.4,67.0,Ambient,Normal,Metallized_PET_PE,76,Very_Low,Very_Low,No,6.36,False,
F00170,Cheese,Dairy,36.8,32.88,24.98,5.27,Very_Low,59,4.3,84.0,Chilled,Long_Distance,PA_PE_Vacuum,85,Low,Very_Low,Yes,36.8,False,
F00171,Bread,Bakery,39.38,4.22,9.2,5.57,Very_Low,6,25.2,64.0,Ambient,Normal,LDPE_Bag,49,Medium,Medium,No,39.38,False,
F00172,Mango,Fresh Produce,83.5,0.32,0.58,4.12,High,20,9.6,86.0,Chilled,Refrigerated,Breathable_PE,43,High,High,Yes,83.5,False,
F00173,Carrot,Fresh Produce,88.68,0.28,0.99,5.93,High,30,5.1,83.0,Chilled,Long_Distance,Micro_Perforated_PE,48,High,High,Yes,88.68,False,
F00174,Onion,Vegetable,90.98,0.17,1.0,5.56,Low,122,20.0,59.0,Ambient,Normal,Breathable_PP,50,High,Medium,Yes,90.98,False,
F00175,Rice,Grain,11.64,0.7,6.8,6.29,Very_Low,380,25.4,53.0,Ambient,Normal,HDPE,81,Low,Low,No,11.64,False,
F00176,Wheat Flour,Grain,12.23,1.54,13.5,6.18,Very_Low,179,24.4,58.0,Ambient,Long_Distance,HDPE,76,Low,Low,No,12.23,False,
F00177,Ground Coffee,Beverage,2.61,15.49,14.32,5.07,Very_Low,393,25.5,65.0,Ambient,Long_Distance,High_Barrier_Laminate,79,Very_Low,Very_Low,No,2.61,False,
F00178,Butter,Dairy,15.42,78.31,0.95,6.1,Very_Low,115,3.0,89.0,Chilled,Refrigerated,Aluminum_Foil_Laminate,92,Very_Low,Very_Low,No,15.42,False,
F00179,Yogurt,Dairy,87.86,2.91,3.95,4.26,Very_Low,31,3.9,95.0,Chilled,Normal,PP_Cup_Foil_Lid,50,Medium,Low,Yes,87.86,False,
F00180,Fish,Seafood,77.89,5.3,21.24,6.35,Very_Low,6,2.3,91.0,Chilled,Normal,PA_PE_Vacuum,87,Low,Very_Low,Yes,77.89,True,Proximate sum > 100%; 
F00181,Potato Chips,Snacks,1.7,30.35,6.19,6.3,Very_Low,181,25.7,52.0,Ambient,Normal,Metallized_PET_PE,78,Low,Very_Low,Yes,1.7,False,
F00182,Milk Powder,Dairy,3.75,25.89,26.37,6.44,Very_Low,368,25.3,74.0,Ambient,Long_Distance,Aluminum_Laminate,95,Very_Low,Very_Low,No,3.75,False,
F00183,Tomato,Fresh Produce,96.29,0.11,0.93,4.13,High,15,5.8,95.0,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes,96.29,False,
F00184,Apple,Fresh Produce,86.69,0.19,0.25,3.31,High,62,4.7,75.0,Chilled,Long_Distance,Micro_Perforated_PE,26,High,High,Yes,86.69,False,
F00185,Biscuits,Bakery,3.85,18.08,6.94,6.88,Very_Low,180,25.4,52.0,Ambient,Long_Distance,BOPP_PE,55,Low,Low,No,3.85,False,
F00186,Fresh Chicken,Meat,70.49,7.78,22.79,5.99,Very_Low,4,4.0,85.0,Chilled,Normal,PA_PE_Vacuum,84,Low,Very_Low,Yes,70.49,True,Proximate sum > 100%; 
F00187,Frozen Peas,Frozen Vegetable,78.67,0.41,5.53,6.09,Low,346,-17.9,82.0,Frozen,Long_Distance,PE_Film,75,Medium,Low,Yes,78.67,False,
F00188,Coffee Powder,Beverage,2.53,14.76,14.33,4.85,Very_Low,370,24.3,63.0,Ambient,Long_Distance,Metallized_PET_PE,80,Very_Low,Very_Low,No,2.53,False,
F00189,Peanuts,Nuts,5.75,48.76,25.35,6.73,Very_Low,189,23.9,61.0,Ambient,Long_Distance,Metallized_PET_PE,87,Very_Low,Very_Low,No,5.75,False,
F00190,Cheese,Dairy,36.92,32.18,24.05,5.19,Very_Low,59,5.0,95.0,Chilled,Long_Distance,PA_PE_Vacuum,85,Low,Very_Low,Yes,36.92,False,
F00191,Bread,Bakery,38.9,3.92,8.92,5.4,Very_Low,5,25.0,61.0,Ambient,Long_Distance,LDPE_Bag,55,Medium,Medium,No,38.9,False,
F00192,Mango,Fresh Produce,84.26,0.56,0.83,3.97,High,21,9.2,92.0,Chilled,Normal,Breathable_PE,40,High,High,Yes,84.26,False,
F00193,Carrot,Fresh Produce,90.78,0.15,0.82,5.74,High,29,4.9,74.0,Chilled,Long_Distance,Micro_Perforated_PE,39,High,High,Yes,90.78,False,
F00194,Onion,Vegetable,88.43,0.03,1.02,5.61,Low,126,19.3,37.0,Ambient,Long_Distance,Breathable_PP,55,High,Medium,Yes,88.43,False,
F00195,Rice,Grain,11.81,0.8,6.93,6.45,Very_Low,348,25.2,76.0,Ambient,Long_Distance,HDPE,75,Low,Low,No,11.81,False,
F00196,Wheat Flour,Grain,11.74,1.61,13.0,6.14,Very_Low,183,24.7,63.0,Ambient,Normal,HDPE,76,Low,Low,No,11.74,False,
F00197,Ground Coffee,Beverage,3.54,15.1,13.66,5.07,Very_Low,370,25.2,74.0,Ambient,Long_Distance,High_Barrier_Laminate,92,Very_Low,Very_Low,No,3.54,False,
F00198,Butter,Dairy,15.47,83.63,1.07,6.13,Very_Low,120,4.5,81.0,Chilled,Long_Distance,Aluminum_Foil_Laminate,88,Very_Low,Very_Low,No,15.47,True,Proximate sum > 100%; 
F00199,Yogurt,Dairy,86.48,2.96,3.95,4.29,Very_Low,32,3.8,94.0,Chilled,Long_Distance,PP_Cup_Foil_Lid,58,Medium,Low,Yes,86.48,False,
F00200,Fish,Seafood,76.49,5.09,19.71,6.28,Very_Low,5,1.7,88.0,Chilled,Normal,PA_PE_Vacuum,85,Low,Very_Low,Yes,76.49,True,Proximate sum > 100%; 
F00201,Potato Chips,Snacks,1.85,30.7,6.25,6.32,Very_Low,163,25.1,68.0,Ambient,Long_Distance,Metallized_PET_PE,73,Low,Very_Low,Yes,1.85,False,
F00202,Milk Powder,Dairy,3.94,26.23,26.22,6.69,Very_Low,358,24.4,49.0,Ambient,Normal,Aluminum_Laminate,97,Very_Low,Very_Low,No,3.94,False,
F00203,Tomato,Fresh Produce,89.84,0.28,0.85,4.29,High,14,5.1,90.0,Chilled,Refrigerated,Micro_Perforated_PE,38,High,High,Yes,89.84,False,
F00204,Apple,Fresh Produce,87.81,0.25,0.3,3.52,High,66,5.5,95.0,Chilled,Long_Distance,Micro_Perforated_PE,43,High,High,Yes,87.81,False,
F00205,Biscuits,Bakery,3.89,17.85,6.97,6.97,Very_Low,181,24.7,66.0,Ambient,Normal,BOPP_PE,57,Low,Low,No,3.89,False,
F00206,Fresh Chicken,Meat,70.1,7.74,23.66,6.01,Very_Low,5,3.9,85.0,Chilled,Normal,PA_PE_Vacuum,96,Low,Very_Low,Yes,70.1,True,Proximate sum > 100%; 
F00207,Frozen Peas,Frozen Vegetable,77.4,0.33,5.68,6.19,Low,356,-18.0,80.0,Frozen,Long_Distance,PE_Film,71,Medium,Low,Yes,77.4,False,
F00208,Coffee Powder,Beverage,3.44,14.84,14.37,5.03,Very_Low,403,24.4,69.0,Ambient,Normal,Metallized_PET_PE,89,Very_Low,Very_Low,No,3.44,False,
F00209,Peanuts,Nuts,6.42,50.63,24.73,6.44,Very_Low,172,24.5,62.0,Ambient,Long_Distance,Metallized_PET_PE,80,Very_Low,Very_Low,No,6.42,False,
F00210,Cheese,Dairy,36.42,33.19,24.44,5.04,Very_Low,58,4.0,81.0,Chilled,Normal,PA_PE_Vacuum,87,Low,Very_Low,Yes,36.42,False,
F00211,Bread,Bakery,36.66,3.69,8.85,5.77,Very_Low,6,23.7,67.0,Ambient,Normal,LDPE_Bag,62,Medium,Medium,No,36.66,False,
F00212,Mango,Fresh Produce,86.28,0.34,0.85,4.33,High,21,9.9,78.0,Chilled,Normal,Breathable_PE,39,High,High,Yes,86.28,False,
F00213,Carrot,Fresh Produce,88.29,0.33,0.92,6.12,High,30,4.7,95.0,Chilled,Normal,Micro_Perforated_PE,36,High,High,Yes,88.29,False,
F00214,Onion,Vegetable,90.72,0.25,1.19,5.43,Low,121,19.7,54.0,Ambient,Long_Distance,Breathable_PP,52,High,Medium,Yes,90.72,False,
F00215,Rice,Grain,12.18,0.81,7.04,6.4,Very_Low,382,25.1,46.0,Ambient,Normal,HDPE,76,Low,Low,No,12.18,False,
F00216,Wheat Flour,Grain,12.05,1.54,12.57,6.27,Very_Low,179,25.0,65.0,Ambient,Normal,HDPE,81,Low,Low,No,12.05,False,
F00217,Ground Coffee,Beverage,2.91,14.86,14.56,5.09,Very_Low,388,25.1,62.0,Ambient,Normal,High_Barrier_Laminate,100,Very_Low,Very_Low,No,2.91,False,
F00218,Butter,Dairy,17.07,79.82,0.8,6.29,Very_Low,125,4.6,88.0,Chilled,Long_Distance,Aluminum_Foil_Laminate,94,Very_Low,Very_Low,No,17.07,False,
F00219,Yogurt,Dairy,85.39,2.98,4.13,4.42,Very_Low,28,4.2,77.0,Chilled,Refrigerated,PP_Cup_Foil_Lid,39,Medium,Low,Yes,85.39,False,
F00220,Fish,Seafood,74.33,5.03,19.84,6.19,Very_Low,6,0.8,74.0,Chilled,Refrigerated,PA_PE_Vacuum,90,Low,Very_Low,Yes,74.33,False,
F00221,Potato Chips,Snacks,1.71,29.61,6.01,6.18,Very_Low,167,25.6,58.0,Ambient,Normal,Metallized_PET_PE,76,Low,Very_Low,Yes,1.71,False,
F00222,Milk Powder,Dairy,4.37,26.09,27.18,6.84,Very_Low,366,25.2,45.0,Ambient,Long_Distance,Aluminum_Laminate,93,Very_Low,Very_Low,No,4.37,False,
F00223,Tomato,Fresh Produce,94.39,0.36,0.96,4.26,High,15,4.8,94.0,Chilled,Normal,Micro_Perforated_PE,42,High,High,Yes,94.39,False,
F00224,Apple,Fresh Produce,86.43,0.12,0.3,3.55,High,56,5.1,90.0,Chilled,Refrigerated,Micro_Perforated_PE,38,High,High,Yes,86.43,False,
F00225,Biscuits,Bakery,3.68,17.53,6.74,6.9,Very_Low,181,25.2,67.0,Ambient,Long_Distance,BOPP_PE,51,Low,Low,No,3.68,False,
F00226,Fresh Chicken,Meat,71.06,8.14,23.49,5.9,Very_Low,4,3.4,83.0,Chilled,Refrigerated,PA_PE_Vacuum,97,Low,Very_Low,Yes,71.06,True,Proximate sum > 100%; 
F00227,Frozen Peas,Frozen Vegetable,78.08,0.39,5.83,6.02,Low,370,-17.5,93.0,Frozen,Normal,PE_Film,70,Medium,Low,Yes,78.08,False,
F00228,Coffee Powder,Beverage,3.1,15.73,14.07,4.95,Very_Low,355,25.0,52.0,Ambient,Long_Distance,Metallized_PET_PE,80,Very_Low,Very_Low,No,3.1,False,
F00229,Peanuts,Nuts,6.08,50.54,23.91,6.4,Very_Low,186,24.6,61.0,Ambient,Normal,Metallized_PET_PE,68,Very_Low,Very_Low,No,6.08,False,
F00230,Cheese,Dairy,38.26,32.18,24.92,5.31,Very_Low,66,3.4,95.0,Chilled,Refrigerated,PA_PE_Vacuum,92,Low,Very_Low,Yes,38.26,False,
F00231,Bread,Bakery,37.81,3.98,8.95,5.64,Very_Low,8,23.5,65.0,Ambient,Long_Distance,LDPE_Bag,51,Medium,Medium,No,37.81,False,
F00232,Mango,Fresh Produce,88.7,0.45,0.91,4.06,High,22,9.6,95.0,Chilled,Refrigerated,Breathable_PE,41,High,High,Yes,88.7,False,
F00233,Carrot,Fresh Produce,86.82,0.29,0.95,6.09,High,31,4.7,90.0,Chilled,Refrigerated,Micro_Perforated_PE,46,High,High,Yes,86.82,False,
F00234,Onion,Vegetable,89.78,0.17,1.08,5.4,Low,114,20.5,63.0,Ambient,Long_Distance,Breathable_PP,41,High,Medium,Yes,89.78,False,
F00235,Rice,Grain,11.43,0.72,7.0,6.4,Very_Low,377,25.5,47.0,Ambient,Long_Distance,HDPE,76,Low,Low,No,11.43,False,
F00236,Wheat Flour,Grain,11.92,1.6,12.69,6.04,Very_Low,190,25.1,48.0,Ambient,Normal,HDPE,81,Low,Low,No,11.92,False,
F00237,Ground Coffee,Beverage,2.5,15.54,13.64,5.04,Very_Low,365,25.5,77.0,Ambient,Long_Distance,High_Barrier_Laminate,84,Very_Low,Very_Low,No,2.5,False,
F00238,Butter,Dairy,16.82,82.99,0.75,6.42,Very_Low,115,3.5,89.0,Chilled,Normal,Aluminum_Foil_Laminate,81,Very_Low,Very_Low,No,16.82,True,Proximate sum > 100%; 
F00239,Yogurt,Dairy,87.49,3.04,3.87,4.36,Very_Low,29,4.5,78.0,Chilled,Normal,PP_Cup_Foil_Lid,49,Medium,Low,Yes,87.49,False,
F00240,Fish,Seafood,73.83,5.0,20.57,6.08,Very_Low,4,2.6,82.0,Chilled,Refrigerated,PA_PE_Vacuum,86,Low,Very_Low,Yes,73.83,False,
F00241,Potato Chips,Snacks,2.32,30.17,6.15,6.22,Very_Low,179,25.3,64.0,Ambient,Normal,Metallized_PET_PE,79,Low,Very_Low,Yes,2.32,False,
F00242,Milk Powder,Dairy,4.08,25.55,24.1,6.58,Very_Low,391,25.5,67.0,Ambient,Normal,Aluminum_Laminate,106,Very_Low,Very_Low,No,4.08,False,
F00243,Tomato,Fresh Produce,93.44,0.16,0.94,4.32,High,14,4.1,84.0,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes,93.44,False,
F00244,Apple,Fresh Produce,79.91,0.2,0.16,3.47,High,56,4.3,94.0,Chilled,Refrigerated,Micro_Perforated_PE,38,High,High,Yes,79.91,False,
F00245,Biscuits,Bakery,3.75,18.77,7.08,7.08,Very_Low,190,25.3,65.0,Ambient,Long_Distance,BOPP_PE,59,Low,Low,No,3.75,False,
F00246,Fresh Chicken,Meat,70.43,8.27,22.18,6.0,Very_Low,4,4.3,82.0,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes,70.43,True,Proximate sum > 100%; 
F00247,Frozen Peas,Frozen Vegetable,80.98,0.45,5.44,6.38,Low,370,-18.6,87.0,Frozen,Long_Distance,PE_Film,69,Medium,Low,Yes,80.98,False,
F00248,Coffee Powder,Beverage,2.93,13.81,14.33,4.71,Very_Low,364,25.0,64.0,Ambient,Long_Distance,Metallized_PET_PE,80,Very_Low,Very_Low,No,2.93,False,
F00249,Peanuts,Nuts,6.42,48.19,23.73,6.46,Very_Low,176,24.8,61.0,Ambient,Long_Distance,Metallized_PET_PE,85,Very_Low,Very_Low,No,6.42,False,
F00250,Cheese,Dairy,37.62,33.59,24.73,5.13,Very_Low,60,4.8,75.0,Chilled,Refrigerated,PA_PE_Vacuum,83,Low,Very_Low,Yes,37.62,False,
F00251,Bread,Bakery,38.56,4.24,9.1,5.59,Very_Low,8,25.1,47.0,Ambient,Normal,LDPE_Bag,54,Medium,Medium,No,38.56,False,
F00252,Mango,Fresh Produce,80.64,0.32,0.79,3.8,High,21,10.8,85.0,Chilled,Refrigerated,Breathable_PE,41,High,High,Yes,80.64,False,
F00253,Carrot,Fresh Produce,91.23,0.23,0.97,5.9,High,31,5.1,81.0,Chilled,Refrigerated,Micro_Perforated_PE,44,High,High,Yes,91.23,False,
F00254,Onion,Vegetable,89.72,0.06,0.97,5.69,Low,113,20.4,65.0,Ambient,Long_Distance,Breathable_PP,49,High,Medium,Yes,89.72,False,
F00255,Rice,Grain,12.09,0.87,7.03,6.45,Very_Low,373,25.1,47.0,Ambient,Long_Distance,HDPE,80,Low,Low,No,12.09,False,
F00256,Wheat Flour,Grain,11.52,1.52,13.79,6.1,Very_Low,178,24.8,58.0,Ambient,Long_Distance,HDPE,87,Low,Low,No,11.52,False,
F00257,Ground Coffee,Beverage,2.95,14.41,14.46,5.02,Very_Low,382,25.0,53.0,Ambient,Normal,High_Barrier_Laminate,92,Very_Low,Very_Low,No,2.95,False,
F00258,Butter,Dairy,16.18,81.9,1.0,6.24,Very_Low,117,3.2,79.0,Chilled,Long_Distance,Aluminum_Foil_Laminate,91,Very_Low,Very_Low,No,16.18,False,
F00259,Yogurt,Dairy,88.16,3.08,4.16,4.28,Very_Low,31,3.9,84.0,Chilled,Long_Distance,PP_Cup_Foil_Lid,52,Medium,Low,Yes,88.16,False,
F00260,Fish,Seafood,78.38,4.97,20.43,6.04,Very_Low,4,2.2,95.0,Chilled,Long_Distance,PA_PE_Vacuum,92,Low,Very_Low,Yes,78.38,True,Proximate sum > 100%; 
F00261,Potato Chips,Snacks,2.34,30.31,5.9,6.35,Very_Low,192,25.1,60.0,Ambient,Long_Distance,Metallized_PET_PE,73,Low,Very_Low,Yes,2.34,False,
F00262,Milk Powder,Dairy,3.95,25.32,25.98,6.54,Very_Low,350,25.2,53.0,Ambient,Normal,Aluminum_Laminate,92,Very_Low,Very_Low,No,3.95,False,
F00263,Tomato,Fresh Produce,94.98,0.26,0.61,4.54,High,13,5.1,71.0,Chilled,Normal,Micro_Perforated_PE,38,High,High,Yes,94.98,False,
F00264,Apple,Fresh Produce,84.53,0.28,0.1,3.61,High,56,5.4,85.0,Chilled,Refrigerated,Micro_Perforated_PE,35,High,High,Yes,84.53,False,
F00265,Biscuits,Bakery,3.76,18.4,6.77,7.09,Very_Low,195,24.7,44.0,Ambient,Long_Distance,BOPP_PE,68,Low,Low,No,3.76,False,
F00266,Fresh Chicken,Meat,70.55,8.23,23.54,5.77,Very_Low,6,3.8,82.0,Chilled,Normal,PA_PE_Vacuum,73,Low,Very_Low,Yes,70.55,True,Proximate sum > 100%; 
F00267,Frozen Peas,Frozen Vegetable,76.53,0.44,5.54,6.15,Low,317,-17.8,88.0,Frozen,Normal,PE_Film,72,Medium,Low,Yes,76.53,False,
F00268,Coffee Powder,Beverage,3.27,15.34,14.44,4.94,Very_Low,312,25.6,58.0,Ambient,Normal,Metallized_PET_PE,83,Very_Low,Very_Low,No,3.27,False,
F00269,Peanuts,Nuts,6.21,45.24,24.45,6.38,Very_Low,171,24.6,69.0,Ambient,Normal,Metallized_PET_PE,84,Very_Low,Very_Low,No,6.21,False,
F00270,Cheese,Dairy,37.55,34.38,24.36,5.09,Very_Low,59,3.6,90.0,Chilled,Long_Distance,PA_PE_Vacuum,86,Low,Very_Low,Yes,37.55,False,
F00271,Bread,Bakery,39.65,4.12,9.02,5.4,Very_Low,6,25.3,63.0,Ambient,Normal,LDPE_Bag,57,Medium,Medium,No,39.65,False,
F00272,Mango,Fresh Produce,83.32,0.63,0.85,3.98,High,20,10.2,95.0,Chilled,Refrigerated,Breathable_PE,42,High,High,Yes,83.32,False,
F00273,Carrot,Fresh Produce,82.92,0.22,1.01,6.12,High,31,5.0,93.0,Chilled,Long_Distance,Micro_Perforated_PE,45,High,High,Yes,82.92,False,
F00274,Onion,Vegetable,88.54,0.09,1.16,5.37,Low,124,20.6,73.0,Ambient,Normal,Breathable_PP,39,High,Medium,Yes,88.54,False,
F00275,Rice,Grain,11.67,0.66,7.15,6.6,Very_Low,360,25.0,47.0,Ambient,Normal,HDPE,78,Low,Low,No,11.67,False,
F00276,Wheat Flour,Grain,12.56,1.5,13.89,6.33,Very_Low,164,24.7,51.0,Ambient,Long_Distance,HDPE,80,Low,Low,No,12.56,False,
F00277,Ground Coffee,Beverage,3.07,15.62,13.58,4.97,Very_Low,345,24.5,63.0,Ambient,Normal,High_Barrier_Laminate,94,Very_Low,Very_Low,No,3.07,False,
F00278,Butter,Dairy,15.92,79.86,1.0,6.21,Very_Low,116,3.8,75.0,Chilled,Normal,Aluminum_Foil_Laminate,88,Very_Low,Very_Low,No,15.92,False,
F00279,Yogurt,Dairy,86.76,3.07,4.03,4.51,Very_Low,29,3.4,83.0,Chilled,Long_Distance,PP_Cup_Foil_Lid,47,Medium,Low,Yes,86.76,False,
F00280,Fish,Seafood,74.19,4.98,20.32,6.18,Very_Low,6,2.6,75.0,Chilled,Refrigerated,PA_PE_Vacuum,93,Low,Very_Low,Yes,74.19,False,
F00281,Potato Chips,Snacks,2.14,31.2,6.0,6.17,Very_Low,183,25.0,49.0,Ambient,Long_Distance,Metallized_PET_PE,81,Low,Very_Low,Yes,2.14,False,
F00282,Milk Powder,Dairy,3.45,25.27,24.83,6.52,Very_Low,363,24.3,52.0,Ambient,Long_Distance,Aluminum_Laminate,95,Very_Low,Very_Low,No,3.45,False,
F00283,Tomato,Fresh Produce,93.06,0.24,0.78,4.34,High,16,4.7,77.0,Chilled,Long_Distance,Micro_Perforated_PE,40,High,High,Yes,93.06,False,
F00284,Apple,Fresh Produce,88.56,0.3,0.14,3.61,High,62,4.2,83.0,Chilled,Long_Distance,Micro_Perforated_PE,41,High,High,Yes,88.56,False,
F00285,Biscuits,Bakery,3.57,18.77,7.03,6.94,Very_Low,186,24.9,65.0,Ambient,Long_Distance,BOPP_PE,60,Low,Low,No,3.57,False,
F00286,Fresh Chicken,Meat,74.02,7.92,23.39,5.68,Very_Low,5,3.9,86.0,Chilled,Refrigerated,PA_PE_Vacuum,88,Low,Very_Low,Yes,74.02,True,Proximate sum > 100%; 
F00287,Frozen Peas,Frozen Vegetable,79.69,0.43,5.41,6.36,Low,370,-19.5,94.0,Frozen,Normal,PE_Film,75,Medium,Low,Yes,79.69,False,
F00288,Coffee Powder,Beverage,3.11,15.26,13.71,4.9,Very_Low,396,24.8,72.0,Ambient,Long_Distance,Metallized_PET_PE,85,Very_Low,Very_Low,No,3.11,False,
F00289,Peanuts,Nuts,5.56,47.34,24.8,6.61,Very_Low,164,25.0,56.0,Ambient,Long_Distance,Metallized_PET_PE,87,Very_Low,Very_Low,No,5.56,False,
F00290,Cheese,Dairy,37.8,33.88,24.43,5.2,Very_Low,62,3.9,93.0,Chilled,Normal,PA_PE_Vacuum,102,Low,Very_Low,Yes,37.8,False,
F00291,Bread,Bakery,37.6,4.16,9.09,5.61,Very_Low,7,25.6,50.0,Ambient,Normal,LDPE_Bag,51,Medium,Medium,No,37.6,False,
F00292,Mango,Fresh Produce,82.99,0.22,0.73,4.0,High,22,10.0,87.0,Chilled,Long_Distance,Breathable_PE,38,High,High,Yes,82.99,False,
F00293,Carrot,Fresh Produce,87.94,0.18,1.05,6.01,High,31,5.3,95.0,Chilled,Normal,Micro_Perforated_PE,39,High,High,Yes,87.94,False,
F00294,Onion,Vegetable,86.59,0.02,1.39,5.65,Low,112,19.3,63.0,Ambient,Normal,Breathable_PP,53,High,Medium,Yes,86.59,False,
F00295,Rice,Grain,12.18,0.64,7.12,6.65,Very_Low,339,24.6,54.0,Ambient,Normal,HDPE,75,Low,Low,No,12.18,False,
F00296,Wheat Flour,Grain,12.32,1.29,12.45,6.1,Very_Low,184,25.4,61.0,Ambient,Normal,HDPE,81,Low,Low,No,12.32,False,
F00297,Ground Coffee,Beverage,2.94,14.98,13.85,4.78,Very_Low,394,24.7,58.0,Ambient,Normal,High_Barrier_Laminate,78,Very_Low,Very_Low,No,2.94,False,
F00298,Butter,Dairy,16.39,83.23,0.88,6.21,Very_Low,116,3.4,83.0,Chilled,Normal,Aluminum_Foil_Laminate,88,Very_Low,Very_Low,No,16.39,True,Proximate sum > 100%; 
F00299,Yogurt,Dairy,85.54,2.9,3.94,4.32,Very_Low,29,3.4,88.0,Chilled,Refrigerated,PP_Cup_Foil_Lid,58,Medium,Low,Yes,85.54,False,
F00300,Fish,Seafood,71.08,5.21,20.81,5.92,Very_Low,6,2.5,85.0,Chilled,Refrigerated,PA_PE_Vacuum,84,Low,Very_Low,Yes,71.08,False,
F00301,Potato Chips,Snacks,2.67,31.25,5.99,6.43,Very_Low,179,25.4,60.0,Ambient,Normal,Metallized_PET_PE,82,Low,Very_Low,Yes,2.67,False,
F00302,Milk Powder,Dairy,4.26,25.82,26.03,6.43,Very_Low,360,25.0,80.0,Ambient,Normal,Aluminum_Laminate,94,Very_Low,Very_Low,No,4.26,False,
F00303,Tomato,Fresh Produce,96.72,0.11,0.93,4.37,High,15,5.4,93.0,Chilled,Normal,Micro_Perforated_PE,40,High,High,Yes,96.72,False,
F00304,Apple,Fresh Produce,81.52,0.18,0.28,3.67,High,61,4.9,84.0,Chilled,Normal,Micro_Perforated_PE,45,High,High,Yes,81.52,False,
F00305,Biscuits,Bakery,4.53,17.42,6.72,6.99,Very_Low,186,25.2,62.0,Ambient,Long_Distance,BOPP_PE,60,Low,Low,No,4.53,False,
F00306,Fresh Chicken,Meat,74.16,7.88,21.71,5.87,Very_Low,4,3.4,80.0,Chilled,Long_Distance,PA_PE_Vacuum,89,Low,Very_Low,Yes,74.16,True,Proximate sum > 100%; 
F00307,Frozen Peas,Frozen Vegetable,76.13,0.26,5.38,6.15,Low,362,-17.3,87.0,Frozen,Normal,PE_Film,72,Medium,Low,Yes,76.13,False,
F00308,Coffee Powder,Beverage,3.08,15.68,14.59,5.05,Very_Low,379,25.3,50.0,Ambient,Normal,Metallized_PET_PE,80,Very_Low,Very_Low,No,3.08,False,
F00309,Peanuts,Nuts,6.2,47.65,26.18,6.37,Very_Low,170,24.2,56.0,Ambient,Normal,Metallized_PET_PE,77,Very_Low,Very_Low,No,6.2,False,
